GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
6037123901,4250,35.3,51.5,38.6,3,213,54.5,45,551400,4.1,17.8,72.6,7.8,2.93,1359 (USD),"$52,559 ",34.5,65.2,19,28.8,95.5,28.1,30.8,43.1
6037121802,3498,34.4,60.2,25.8,4.9,246,53.6,95.5,387200,5.3,9.9,22.5,0,4.82,1673 (USD),"$61,419 ",32.2,73.3,21.6,35.8,83.2,14.3,32.8,36.5
6037121801,2907,35.9,64.2,18.4,6.9,238,49.4,38.2,344500,3.4,1.4,73.5,9.9,2.27,1245 (USD),"$30,776 ",32.3,73.7,25,25.9,85.9,17.1,26.6,52.9
6037119202,4493,33.6,88.6,5.4,0.7,221,54.3,76.3,368700,5.3,1.5,26.5,0,3.84,1247 (USD),"$62,779 ",29.5,73,11.6,27.7,87.9,8.5,23.8,45.5
6037119201,4016,31.8,86.3,5,0,339,50.3,94,394000,5.6,2.4,20.2,0,4.94,1588 (USD),"$71,087 ",31.5,84.9,10,32.8,95.4,14.1,19.7,37.8
6037297110,4946,33.3,57.3,16,15.2,361,54.2,23.8,390400,3.5,27.1,88.3,2.9,2.63,1058 (USD),"$34,735 ",34.3,64,36.4,27.6,80.6,10.3,44.1,29.2
6037231400,5199,37.6,77.4,1.9,18.3,58,44.4,43.9,426200,4.4,63.3,53.6,2,3.08,991 (USD),"$39,234 ",39.4,60.8,15.2,22.8,87.3,11,24.6,51.1
6037234700,3799,37,62.2,1.8,35.4,0,51.8,57,353200,4.3,43.8,56.3,7.1,2.34,1086 (USD),"$38,325 ",40.1,84.9,24.4,18.4,86.7,3.8,41.8,34.2
6037235202,4349,41,33.4,1.6,60.8,8,46.2,31.5,363700,3.8,25.7,71.6,2.8,1.94,979 (USD),"$27,500 ",36.2,70.2,25.8,34.2,88.6,13.2,68.5,20
6037237600,3687,32.2,74.4,0.6,23.5,48,49.4,41.6,260400,4.1,22.3,71.2,3.1,2.89,943 (USD),"$37,841 ",34.4,63.2,24.9,23.2,90,4.3,32.7,38.5
6037237800,3684,37.7,37.3,1.4,58.4,6,47.4,79,339500,5,51.3,30.7,10.4,2.66,894 (USD),"$41,406 ",34.3,76.9,12.9,30.4,91,10.7,62,23.4
6037239310,4043,30.1,85.7,2.5,11.7,0,50.4,53.2,300600,4.1,45.6,67.4,1.3,3.78,1054 (USD),"$34,792 ",33.3,61.1,33.6,23.1,88.2,7.6,19.6,42.7
6037239320,4358,26.3,84.2,0.2,13.8,6,49.5,54.1,341300,4.4,39.9,66.1,0,5.07,1204 (USD),"$40,278 ",33.3,56.8,34.3,25.9,87.8,4.7,17.6,41.1
6037240300,5214,29.3,70.9,3,25.9,7,45.5,39.5,292200,4.4,22,80.6,7.2,3.1,934 (USD),"$25,067 ",36.4,69,30.8,13.6,81.8,6.5,33,32.7
6037121210,3095,39.2,70.5,9.1,2.7,482,48,79.7,365800,5.6,6.7,34.4,0,3.39,1130 (USD),"$53,529 ",31.8,73.2,13.2,25.8,96.3,18.4,24.8,49.6
6037123104,4748,36.1,71.5,17.5,2.8,309,53.6,29.2,490500,3.8,8.7,76.8,5.3,2.86,1149 (USD),"$41,250 ",24.2,73.8,19.3,24.3,91.8,15.9,31,40.5
6037124600,3148,42.1,11,67.9,4.6,239,46.7,53,752400,4.9,2,59.7,0,2.09,1581 (USD),"$72,037 ",28,77.2,9.2,40.5,84.9,49.6,78.1,21.5
6037127102,5717,33.5,65.9,23.6,4.3,239,52.2,17.9,344400,3.9,2.6,70.3,0,3.95,1251 (USD),"$41,484 ",31.5,66.9,18.9,22.1,87.9,18.2,24.3,53.7
6037128302,4718,30.6,71,19.9,5,113,52.9,20.6,360000,3.5,2.6,82.7,4.7,2.9,1137 (USD),"$35,709 ",31.9,63.2,30,29.5,88.8,18.2,28.5,41.4
6037128702,5733,39.5,14,63.7,7.8,592,49.3,35.8,679600,4.2,0,61.2,4,1.9,1716 (USD),"$67,847 ",30.7,79.5,8,38.9,82.5,53.8,74.8,22.3
6037265700,5181,47.5,4.7,73.3,1.2,800,42.3,21.1,1226100,4.5,17.3,54.8,3.3,2.03,2129 (USD),"$84,327 ",23.9,80.1,11,41.9,89.6,69.8,57.1,31.9
6037267300,4751,34.6,18.2,49.7,4.4,1084,54.1,4.2,634300,3.2,4.6,88.2,0,2.16,1579 (USD),"$61,290 ",23.6,63.3,19.2,63.9,79,67.3,58,33.7
6037267502,3524,30.8,19.9,53.8,1.7,615,51.4,19.3,942400,3.4,11.3,75.5,4,2.15,1509 (USD),"$80,313 ",23.7,70.7,12.2,51.1,72.3,60,54.7,36.4
6037267700,3141,35,23.5,37.4,2.5,984,52.8,8.7,819900,3.7,3.6,67.1,1.9,1.95,1776 (USD),"$84,608 ",24.3,59.5,9.7,58.6,80.7,62,50.6,35.3
6037270200,3465,40.9,63.7,18,5.7,184,46.1,37.7,633800,3.4,25,64,6.1,2.44,1226 (USD),"$62,826 ",28.6,67,8.4,34.2,92.3,26.4,26.1,51.1
6037271200,2806,31.7,24.5,34.6,5.9,863,53.8,12.2,671200,3,3.9,81.7,0,2.28,1698 (USD),"$67,152 ",24.3,83.2,13.3,53.8,86,55.7,44.5,35
6037272100,4620,41.8,26.1,59.4,0.4,332,53.1,62.8,977900,5.1,20.2,41.1,4.3,2.55,1692 (USD),"$88,192 ",28.5,63.4,13.4,30.9,83.3,55.7,62.9,25.6
6037272301,3183,40.5,29.6,46.6,2.4,428,54.6,38.7,789500,4.1,14.3,62.9,0,2.19,1603 (USD),"$70,966 ",28.1,63,15.4,37.2,81.4,53,59.1,24.9
6037272302,4367,34.5,51.4,29.9,6,453,50.8,12.9,918300,3.2,6.3,87.1,3.8,2.4,1283 (USD),"$59,867 ",24.9,58.5,11.6,26.7,86.5,35.9,41.2,40.2
6037275400,3696,38.6,15.2,57,3.8,604,50.8,30.4,725200,3.5,8.4,53.7,0,1.86,2820 (USD),"$136,860 ",25.9,70.9,2.4,35.9,79.5,66.7,71.2,23.1
6037276601,4076,41,10,58.6,5.7,737,51,61.8,1210200,5.9,1.3,37.1,3.2,2.09,1842 (USD),"$116,875 ",28.5,82.5,12.3,53.2,86.4,62.3,68.8,22.6
6037291110,3951,32.7,44.1,0.5,52,0,50,31.6,468900,4.3,12,74.7,1.8,2.97,1009 (USD),"$41,509 ",29.4,82.9,29.9,22,94.8,11.4,60.4,21.7
6037291120,2384,30.3,71.6,0.3,27.5,10,47.5,32.4,467300,3.9,0,73.4,2.3,3.26,996 (USD),"$42,011 ",28.2,78.3,24.6,22.4,96.1,6.3,29.3,41.4
6037294610,4404,28.3,92.3,1.6,1.8,182,53.3,38.5,298900,4,31.5,68.9,1.9,3.63,1097 (USD),"$40,970 ",26,69.6,32.5,27.6,88.5,8,17.7,40.1
6037294620,4540,33.9,95,2.6,1.8,6,52.9,60.8,360900,4.5,23,54,0,3.85,993 (USD),"$40,941 ",22.4,75.1,20.2,32.7,95.8,9.9,21,39.4
6037294830,3921,28.2,95.5,0.5,1.4,91,48.9,37.5,308100,4,11.3,76.7,0,3.93,973 (USD),"$35,000 ",24.3,60.7,36,14.2,93.7,8.8,19.2,41.1
6037296500,4010,35.6,77.1,5.4,8.6,213,48.6,49.1,388600,4,33.6,68.7,1.3,3.27,1138 (USD),"$36,569 ",22.4,70.7,26.8,18.8,93.7,16.8,35.8,38.7
6037271300,4629,38.3,12.2,63.4,4.8,695,47,64.1,796200,4.8,16.2,38.3,8.7,2.28,2063 (USD),"$91,411 ",25.9,81.1,4.6,31,81.4,64.5,74.4,19.3
6037271600,4755,32.3,11.2,46.2,6.4,1431,47.1,30.5,1223600,3.9,0.7,71,0,2.52,1838 (USD),"$82,586 ",28.3,66.8,17.7,60.8,72,78.4,56.8,36.2
6037293302,5698,36.1,39.2,17.8,11.7,1467,49.9,55.7,474100,4.6,0,41.6,1.1,3.73,1365 (USD),"$66,094 ",28.5,82.5,15,24.1,88.4,29.4,37.7,38.4
6037195710,4573,31.6,69.2,15.9,3.4,457,50.3,18.2,572200,3.5,40.7,86.7,2.3,3.21,1152 (USD),"$46,125 ",30.2,52.3,34.3,32.5,88.5,25.9,26.6,39.2
6037139502,3021,44,13.4,71.1,0.2,359,44.6,71.6,717600,5.3,2.9,41.5,0,2.6,1378 (USD),"$63,966 ",34.8,71.7,10.3,46.8,84.2,49.2,37.1,46.1
6037143300,6851,42.2,16.8,60,13.7,428,50.9,30.7,756300,4.2,12.5,60.9,0,2.05,1472 (USD),"$78,016 ",27.9,74.1,6.3,33.5,85.5,52.4,75.1,21.7
6037211910,4590,31.7,61.3,7.2,3,1229,52.3,0.5,314700,2.7,32,96.2,9.2,2.79,1160 (USD),"$43,116 ",35,51.4,20.9,44.2,88.9,25.5,13.6,58.3
6037213201,4420,37.8,45.4,2,0.8,2171,47.3,5.5,413500,2.8,35,93.9,4.4,2.96,1134 (USD),"$35,447 ",32.9,52.5,22.3,31.4,91.9,31.3,5.4,66.6
6037243100,6467,24.2,69.9,1.9,26.8,78,46.3,33.7,271300,4.8,13.3,73.6,1.9,4.26,794 (USD),"$23,606 ",37,64.2,50.9,10.5,94.1,5.1,35.6,26.9
6037264302,5830,37.1,5.7,78.4,1.4,532,42.2,27.2,1104000,4.3,12,64.9,3.6,1.93,2263 (USD),"$90,451 ",24.1,65.7,9.5,46.1,86.9,71.6,76.4,21.1
6037265305,3982,23.2,12.9,45.8,1.8,1440,53.3,0,584700,3.1,6.1,95.8,12.3,2.08,1793 (USD),"$18,150 ",20,28.3,61.7,97,36.2,80,63.6,29.2
6037265420,1934,40.5,1.1,78.1,6.4,238,47.8,71.1,2000001,7.1,29.4,36,0,2.15,2512 (USD),"$171,000 ",26.5,82.6,9.5,38.8,80.6,84.6,83.5,16.6
6037267100,6844,37.5,9.6,65.1,3,1007,44.8,22.3,971600,4.5,21.1,54.5,2.5,2.04,1818 (USD),"$85,396 ",28.1,67.9,9.9,41.1,87.8,67.8,62.2,29.6
6037267800,2791,43.7,6,70,1.1,556,41.8,56.3,1122500,4.6,35.9,47.3,4,2.12,1940 (USD),"$70,938 ",23.1,73.2,6.7,30.3,87.3,69.9,60.8,30.3
6037269000,5473,43.5,16.8,68.1,2.6,557,48.6,48.2,1906300,5.1,16,43.1,4,1.92,2101 (USD),"$116,613 ",23.3,70.9,7.6,31.9,89.4,67.1,64.9,26.5
6037269300,3980,42.5,4.2,83.8,1.7,296,47.7,84.6,1533900,6.4,54.4,20.1,0,2.47,2612 (USD),"$155,972 ",23,78.1,6.2,9.9,94.3,83.9,80.6,14.5
6037269500,4056,41.5,2.4,83.8,1.6,441,47.9,95.7,1304400,6.8,1.8,13.7,9.8,4.79,3501 (USD),"$167,000 ",21.8,80.7,2.9,9.3,94,75.5,70.8,21.1
6037269800,3217,31.6,18.7,48.6,5.5,726,53.4,16.6,784400,3,9.1,80.1,7.2,1.93,1561 (USD),"$59,444 ",26.2,80.6,21.6,50.2,77.9,56.5,56.7,31.1
6037271802,5555,35.3,26.9,40.8,7.5,1162,50.4,12.7,644800,3.1,9.4,86.9,0.9,2.03,1626 (USD),"$61,731 ",28.9,73.5,14.7,53,91.2,54.1,53,35.3
6037273200,3249,36.7,37.4,49.1,8.1,53,54,41.1,1228400,3.9,31.4,68.8,3.6,2.37,1849 (USD),"$83,426 ",27.3,63.7,23.8,34.6,84.7,55.9,64.2,23.1
6037275200,4019,32.1,44.5,27.5,3.5,660,51.6,18.3,731800,3.6,4.5,80.2,0,2.42,1418 (USD),"$56,573 ",26.5,67.6,16.4,39.9,85.4,41.4,51.9,34.2
6037293304,4466,35.2,65.7,13.3,6,593,51,42.1,398800,3.8,10.8,63.6,4.3,3.23,1065 (USD),"$54,740 ",25.9,70.3,16.3,27.8,90.7,15.3,28.9,42.8
6037264301,5239,32.7,6.4,77.4,1.7,646,40.3,0.5,899100,3.6,1.1,79.8,1.6,1.78,1927 (USD),"$90,967 ",21.9,68.5,7.4,59.9,62.8,78.1,74.2,18.4
6037117510,4171,24.4,87.1,3.5,3,227,49.2,9.9,312100,4,1.5,86.9,3.1,4.32,1287 (USD),"$32,465 ",36.6,59.7,37.1,15.5,89.8,6.5,13.4,44.3
6037134422,4778,45.2,13,64.7,1.7,875,47.4,95.3,564600,6.5,0,15.8,0,3.33,2456 (USD),"$103,386 ",29.4,82.9,4.7,24.2,93.3,44.5,62.4,28.2
6037141700,3003,47.4,6.1,79.7,2.9,220,52.3,96.7,1185000,6.5,8.1,6,0,1.73,,"$186,750 ",34.9,74,1.7,25.1,94.7,71.4,73.9,17.8
6037131010,6355,32.5,60.3,18.7,2,985,49.8,25.5,479400,4,2.4,76.9,2.5,3.11,1295 (USD),"$49,313 ",28.8,73.1,17,35.1,92,19.8,24,44.1
6037240800,4591,28.6,65.6,1.7,30.2,14,47.9,71.7,278500,4.7,30.4,55.7,1.6,3.94,1035 (USD),"$35,760 ",36.2,60.9,31.2,21.8,89.7,7.5,34.2,34.5
6037242000,4301,28.3,66.5,3.6,29.3,16,49.8,56.8,289800,4.9,21.8,64.8,1.4,3.99,1164 (USD),"$36,122 ",32.2,68.8,35.5,16.4,88.7,4.6,37.9,33.5
6037242700,6155,25,77.3,0.1,20.9,86,49.7,77.6,310200,5.2,13.1,58.8,1.7,4.48,1239 (USD),"$33,568 ",31.1,75.7,36.6,15.3,91.4,4,23.9,36
6037267200,6089,39.7,5,65.8,0.8,1521,52.4,22,708500,4.3,15.3,59.5,4.1,2.11,2128 (USD),"$86,538 ",23.8,67,8.6,64,78,68.6,56.7,37.8
6037267600,2755,39.2,25.8,46.1,2.5,583,38.8,40.4,832100,4.7,5.6,65.7,0,2.2,2097 (USD),"$68,510 ",25.9,60,12.7,47.9,89.5,58,57.4,28.1
6037134302,3725,41.8,28.4,52.3,1.8,527,47.4,100,498900,5.9,0,15.1,0,2.8,2061 (USD),"$83,177 ",28.5,85.9,8.4,34.8,95.1,28.7,64.2,22.6
6037134303,6160,41.3,43.1,37,3.5,773,47.7,66.3,420100,5.1,1.1,27.5,0,2.59,1602 (USD),"$85,516 ",29.8,72,11.3,36.4,90.2,27.2,45.5,38.9
6037134421,3943,46.9,6.6,76.8,1.4,426,48.3,100,768600,7.5,0,9.3,0,3.83,3297 (USD),"$124,276 ",30.8,84.3,5,21.2,87.4,58.9,77.9,25.2
6037134520,5934,33.6,77.7,10.1,3.1,501,52.6,16,277400,3.2,1.4,83.3,4,2.99,1139 (USD),"$41,290 ",26.4,62.4,15.4,25.1,88.8,17.2,16.1,51.4
6037135111,3272,39.4,23,49,3.3,725,46.3,72.6,504300,5.8,0.4,37.7,2.1,2.99,1427 (USD),"$91,319 ",29.3,83.1,2.9,28.3,95.1,50.5,47.8,36.3
6037271400,3728,46,15.3,69.1,1.7,384,52.5,97.2,1110200,6.1,2.5,13,0,3.01,3182 (USD),"$110,179 ",29.3,69.7,7.3,21.3,93.8,59.9,80.5,13.2
6037271701,5543,33.6,16,53.6,10.1,980,44,21.9,892800,3.4,6.3,74.9,4.4,1.8,1727 (USD),"$90,045 ",24.5,76,11.4,45.3,83.3,62.3,62.4,29.1
6037271801,3415,34.3,29.9,36,3.8,966,56.5,20,875700,3,13.9,81.7,3.6,1.99,1559 (USD),"$54,306 ",30.8,77.1,23.9,62.9,84.2,53.5,45.2,44.8
6037273800,3122,36.6,16.7,66.8,7.9,174,48.9,35.5,1303600,3.9,22,66.2,4,1.78,1860 (USD),"$94,417 ",26.5,71.5,6.9,32.3,83.8,59,78.4,17.1
6037276400,4143,44.5,8.3,74.2,2.9,329,42.8,94.2,886300,6.3,0.7,17.2,0,3.95,1782 (USD),"$109,107 ",28.3,77.7,18.8,57.8,87,64.9,82.6,15.3
6037276500,5477,20.3,18.7,54.1,5.7,793,44.8,83.4,862900,5.9,10,38.5,0,2.31,2445 (USD),"$87,422 ",14.3,35.7,18.4,94.3,58.9,51.7,76.2,12.5
6037277100,3201,43.4,19.4,54.2,4.9,385,46.6,92.3,714600,5.5,3.5,12,0,3.14,2316 (USD),"$123,750 ",27.2,81.2,1.6,22.7,91.5,53.1,73.9,20.5
6037293201,6927,34.9,49.4,12,12.2,1705,48.3,46.7,438700,3.9,8.2,60.8,2.6,2.78,1230 (USD),"$54,420 ",28.6,70,15.4,33,86.2,26.2,39.8,39.6
6037294810,4101,27.9,93.5,2.7,1.9,77,48.9,32.7,369200,3.6,10.9,87.9,2.2,4.22,1112 (USD),"$40,917 ",24.6,72.2,34.3,16.6,92.3,5,14,50
6037300701,6347,44.1,13.8,73.6,0.6,711,49.4,90.4,897400,6.7,27.2,18.3,0,2.73,1992 (USD),"$120,473 ",29.2,86.6,4.4,31.8,91.2,58.6,52.3,30.8
6037111100,3028,41.7,42.8,38.3,2.2,469,51.4,94.7,451500,5.5,0,17,0,3.73,1974 (USD),"$82,818 ",32.8,76.8,9.5,30.6,92.2,32.5,57.6,27.5
6037111302,5330,38.2,22.5,44,5.7,1351,50.9,47.7,578200,5.2,0,47.7,4.1,2.48,1553 (USD),"$65,417 ",35.7,69.9,14.7,62.5,90.4,47.5,49.9,35.8
6037111400,7964,43,40.6,32.1,6.4,1212,50.1,44.1,510300,4.3,3.7,65.2,0,2.57,1179 (USD),"$55,227 ",30.9,75.1,15.5,38.6,87.2,25.2,39.9,40.7
6037270100,4310,34.1,12.2,42.8,10.2,1058,54.2,2.5,403600,2.9,2.6,88.6,2.8,1.77,1622 (USD),"$61,745 ",25,78.3,14,60,85.9,61,63.8,27.3
6037276000,5452,45.7,21.4,57,2.8,760,50.5,77.5,844800,6.1,5,20.7,6.9,1.84,1753 (USD),"$116,613 ",24,84.5,3.8,24.6,89.8,57.6,72.2,19.3
6037291210,5717,32.5,62.3,6.7,10,1053,49,46.7,390500,4.6,12.8,48.5,6.5,3.89,1122 (USD),"$50,000 ",29,76.1,22.5,24.9,87,20.5,40.4,36.3
6037293202,6363,28,66.3,5,8.2,1073,50.8,33.6,376300,3.9,3.4,80.2,4.6,3.63,1133 (USD),"$36,059 ",25.7,78,35.9,16.9,86.1,16.2,27.8,41
6037134800,6417,40.1,58,26.1,3.1,766,51.4,86.9,415100,5.3,4.6,27.3,3.4,2.82,1922 (USD),"$61,667 ",32.5,68.3,9.6,28,94.4,24,34,47.1
6037264000,3104,48.9,5.8,87.5,0,97,45,86.5,2000001,7.3,29.1,22.5,5.9,2.62,2296 (USD),"$215,560 ",29.4,72.1,5,24.5,86,84,77.7,15.1
6037265304,3193,21.7,16.4,42.1,0.9,992,50.5,6.5,,3.2,3.1,99.1,8,3.03,1644 (USD),"$18,186 ",17.3,30.4,75.7,96.7,34.3,67.3,63.3,21.5
6037265410,1533,40.4,6.7,72.1,5.2,210,48.5,67.8,1539700,5.9,15.7,38.9,16.6,2.21,1824 (USD),"$133,711 ",24.2,77.5,6.7,13.6,79.9,71.2,73.9,20.9
6037269100,4032,37,6.9,82.4,2.4,259,45.8,29.2,958900,4.5,17.7,65.8,4.6,2,1942 (USD),"$81,736 ",22.4,79.1,7.8,32.1,87.3,66.2,65.8,25.6
6037269700,3877,37.6,34.9,33.6,11.4,654,51.9,40.2,794300,3.9,41,55.2,4.1,2.2,1407 (USD),"$80,417 ",28.2,77.7,8.2,34.6,89.7,52.5,57.8,29.2
6037270300,2522,35.6,36.1,16.4,32.4,201,48,52.6,755800,5.1,15.5,48.6,6.4,2.75,1424 (USD),"$72,326 ",28.4,73.7,8.8,33.4,93.6,38.5,60.3,23.8
6037271702,4176,31.1,15.2,31.4,4.1,1823,48.6,12.8,556100,3.3,2.7,78.1,2.6,2.17,1750 (USD),"$58,665 ",26.8,74.6,18.8,63.4,72.8,74.4,43.7,40.6
6037273700,2899,40.2,21.3,67.1,5,94,52.3,65.1,1149500,4.3,29.2,52.6,0,2.01,1742 (USD),"$107,568 ",25.2,72,5.3,16.3,89.8,67,74.3,16.7
6037275302,4799,45.6,8.9,64,5.2,730,48,14.7,815700,4.7,0.4,46.8,8.5,2.01,2301 (USD),"$83,606 ",26.1,69.7,11.9,50.7,79.4,59.3,69,27.3
6037293301,3020,45.6,21,31.8,1,1271,52.4,70,504100,5.2,0,29.1,0,2.9,1696 (USD),"$79,855 ",26.2,85.7,9.9,33.1,94.4,39.2,49.5,37.9
6037294200,5201,31.5,88.3,7.3,0,209,46.5,82.6,360500,5.1,28.5,34.9,0,3.44,1116 (USD),"$61,321 ",22.7,80.3,16.9,22.5,90.7,7.6,29.1,29.8
6037294510,4721,29.7,93.2,6.4,0,10,55.1,54.8,321600,4,24.2,71.5,2.4,4.3,1116 (USD),"$43,567 ",22.1,85.6,25.2,24.7,96.2,4.3,17.2,37.5
6037190520,3738,42.6,39.5,36.3,3.2,712,49.3,4.4,294700,2.3,20.3,90.6,0,2.23,1076 (USD),"$30,151 ",29.3,57.7,25.4,48.2,84,31.6,22.4,59.7
6037190901,4629,34.5,70.9,13.6,8.1,205,51.6,7.8,780000,2.6,26.6,94.1,2.4,2.86,1010 (USD),"$33,211 ",35.2,61.3,27.8,30.6,89,23.9,15.8,60.5
6037191203,2453,39.4,39.5,26.3,4.5,696,50.4,4.5,560000,2.5,33,96.8,1.7,2.11,976 (USD),"$28,900 ",30.3,51.3,29.4,45.4,92,27.2,23.6,57.2
6037191610,4019,35.6,67.7,15.8,2.4,530,47.3,14.2,654500,2.9,34,84.8,2.9,2.74,1181 (USD),"$44,583 ",36.8,54.7,22.1,34.6,90,23.1,18,56.2
6037134901,2844,43.9,14.3,68.9,3.9,236,41.1,80.6,528900,5.9,1.6,28.2,15.3,2.31,1168 (USD),"$68,443 ",33.2,78.3,18.1,42,95.1,45.9,60.1,31.9
6037137301,2344,46.5,13.3,63.1,3.1,373,49.3,100,814100,6.8,1.7,9.8,0,3.43,3383 (USD),"$147,292 ",35.4,83,4.4,29.7,90.7,45.5,75.7,21.4
6037139302,5389,33.7,30.7,44.6,10.5,387,50.5,0.4,240800,3.7,0.5,82.2,2.3,2.77,1589 (USD),"$48,287 ",29.7,77.3,20.7,35.9,77.3,28.4,52.2,41.3
6037137401,4346,41.5,12.4,66.8,5.3,512,51.9,90.9,692100,6,3,23.8,5.4,2.93,2278 (USD),"$108,500 ",36.3,79.7,3.5,27.9,89.8,53.1,78.2,19.7
6037137402,4979,52.7,8.9,82.4,0.6,342,48.4,74.3,710600,6.5,1,26.2,23,1.93,1622 (USD),"$90,547 ",31.5,78.3,6.4,19.7,92.4,51.6,54.9,33.6
6037139200,5869,35.8,24.8,57.8,2.7,744,44.8,37.7,527400,4.4,0,42.5,8.1,2.36,1738 (USD),"$75,532 ",37.2,81.3,13.6,34.7,83.9,45.2,45.9,42.2
6037139703,3016,44.6,1.4,76.2,0.3,278,48.9,99.1,1336500,7.8,1.1,18.4,0,2.66,2761 (USD),"$119,410 ",32.6,79.6,8.9,15.9,91.2,61.3,50,37.1
6037139801,3232,52.8,9.4,83.9,0.3,180,50.4,100,1127600,7.5,1.3,11.1,0,2.18,2345 (USD),"$140,875 ",33.7,78.1,3.9,12.1,96.9,66.9,62,28.3
6037141600,4281,46.8,7.3,80.8,0.4,326,48,98.8,1147200,6.6,6.6,10.4,0,2.89,2992 (USD),"$187,470 ",33.1,74.3,1.9,18.7,88.3,71.1,68.5,27.9
6037143400,6443,42.7,13.1,75.1,2.8,318,46.7,39.6,804900,4.5,7.2,57.8,0,1.82,1703 (USD),"$102,582 ",32.7,80.5,5,28.6,87.7,55.9,78.9,18.9
6037181000,6277,44.7,31.9,39.1,0.4,1603,51.6,83.3,724000,6,56.2,19.7,0,1.98,1099 (USD),"$112,891 ",33.3,78.1,7.1,33.6,91.9,54.9,58.7,26.7
6037183520,3890,33.5,76.9,11.5,4.5,209,47,32.9,673300,3.8,50.8,71.4,2.2,3.27,1050 (USD),"$39,861 ",30.8,63.5,28.5,27.9,89.2,19,27.4,36.3
6037191204,2198,35.1,49.5,31,1.1,292,49.2,14.4,625000,2.8,32.1,92.1,0,2.43,1104 (USD),"$36,429 ",35,53.5,19.4,33.8,86.3,29.9,26.7,50.5
6037191620,2927,36.1,62.8,16.3,7.1,388,47.7,9.9,850000,2.6,26,95,2.8,2.41,1105 (USD),"$28,036 ",42.4,48.3,25.6,35.7,87.1,24.1,18.3,57.9
6037191820,3083,33.9,43.4,39.3,8.1,159,48.2,6.1,508600,3.1,17.5,88.7,2.2,2.45,1204 (USD),"$54,875 ",33.9,69.1,12.5,42.3,90.2,45.1,46.9,32.4
6037192510,3796,39.5,57.7,6.5,1,1307,56,18.7,595700,3.4,37.2,83.7,0,3.11,1234 (USD),"$45,577 ",29.1,73.6,19.1,28.3,94,24.3,10.2,65.5
6037192520,5033,32.5,75.3,7.6,1.7,663,47.5,10.3,508300,2.9,47.3,93.9,4.2,3.22,1084 (USD),"$40,510 ",34.6,62.5,21.9,18.2,91,22.9,13,55
6037192610,4432,33.6,71.5,10.4,6.1,447,51.7,3,828900,3,40.8,96.9,1.2,3.09,1087 (USD),"$31,577 ",36.4,59.5,27.8,25.4,91.2,12.8,16.5,53.6
6037194500,1942,40.1,7,78,4.5,118,46.8,45.7,1558300,5.4,52.8,51.2,10.3,1.74,1683 (USD),"$98,750 ",26.9,79.1,9.4,34,89.1,67.9,64.6,27.4
6037195300,3431,36.4,33,49.1,1.1,526,50.3,27.7,619400,3.5,47.9,80.4,3.9,2.32,1389 (USD),"$69,145 ",31.8,67.5,9.7,48,91.2,53,43.3,35.2
6037195600,3354,36.2,54.7,27.7,1.6,398,53.3,45.3,742600,4,51.3,71.9,2,2.49,1264 (USD),"$67,778 ",30.3,64.1,24.2,39.7,84.3,45,35.5,40.4
6037199400,4458,37,75.1,4.6,1.6,765,49.1,43.6,430300,4,58.2,62.4,1.9,3.12,1047 (USD),"$40,370 ",29.7,70.7,16.8,33,86.2,18.3,21.8,48.8
6037199800,5404,37.8,60.2,0.7,0,2112,48.8,46.7,420100,4.4,59.4,67.9,0,3.21,998 (USD),"$31,974 ",33.4,58.8,28.7,24,94.7,9.3,13.9,55.3
6037201504,2309,34.1,83,7.6,0.5,129,47.8,70.4,363300,4.7,21.3,43,5.2,4.02,1308 (USD),"$48,906 ",26.8,64.3,33.6,33.7,92.3,16,20.9,35.2
6037204820,2139,35.3,97.3,2.7,0,0,53,69.7,333500,4.2,40.9,51.8,7.6,3.97,1071 (USD),"$39,598 ",27.1,56.8,17.7,24.4,92.7,4.6,9.1,50.4
6037206200,3604,47.4,22,13,19.5,1476,52.9,0,421200,1.4,24,85.6,1,1.41,526 (USD),"$20,169 ",28.9,49.9,41.2,66.4,70.6,32.2,48.2,35.7
6037208720,4565,32.3,75.3,9.5,5.5,443,49.9,5.3,,1.4,54.6,97,7.8,2.91,830 (USD),"$27,233 ",39.8,28.8,42.9,15.7,89.9,17.8,15.6,55.8
6037211802,4214,37.5,31.1,14.4,6.9,1763,51,0,647300,2.6,37.3,89,6.1,2,1167 (USD),"$36,795 ",28.4,58,18.3,42,89.5,42,26.7,63.1
6037212204,3548,32,72.4,3.3,7,586,50.7,2.5,361700,1.7,50.3,97,8.5,2.85,832 (USD),"$26,500 ",38.6,41.1,43,10.9,85.6,16.3,7.6,62.5
6037212303,3437,33.1,67.2,6.5,4.1,722,55.5,0.4,,1.7,48.7,99.6,6,2.41,954 (USD),"$31,215 ",36.3,44.3,36.2,43.9,85.7,26.3,14,60.3
